Date,Open,High,Low,Close,Volume,Market Cap,Positive Tweets,Negative Tweets
43033,5524.6,5754.33,5397.88,5750.8,1966990000,91954200000,22,15
43034,5747.95,5976.8,5721.22,5904.83,1905040000,95685100000,38,10
43035,5899.74,5988.39,5728.82,5780.9,1710130000,98225400000,22,12
43036,5787.82,5876.72,5689.19,5753.09,1403920000,96369600000,21,9
43037,5754.44,6255.71,5724.58,6153.85,2859040000,95819800000,30,15
43038,6114.85,6214.99,6040.85,6130.53,1772150000,101833000000,26,12
43039,6132.02,6470.43,6103.33,6468.4,2311380000,102130000000,17,8
43040,6440.97,6767.31,6377.88,6767.31,2870320000,107287000000,26,17
43041,6777.77,7367.33,6758.72,7078.5,4653770000,112910000000,24,13
43042,7087.53,7461.29,7002.94,7207.76,3369860000,118084000000,29,14
43043,7164.48,7492.86,7031.28,7379.95,2483800000,119376000000,28,15
43044,7404.52,7617.48,7333.19,7407.41,2380410000,123388000000,28,12
43045,7403.22,7445.77,7007.31,7022.76,3111900000,123379000000,29,13
43046,7023.1,7253.32,7023.1,7144.38,2326340000,117056000000,37,10
43047,7141.38,7776.42,7114.02,7459.69,4602200000,119041000000,32,15
43048,7446.83,7446.83,7101.52,7143.58,3226250000,124146000000,31,16
43049,7173.73,7312,6436.87,6618.14,5208250000,119607000000,37,8
43050,6618.61,6873.15,6204.22,6357.6,4908680000,110362000000,27,15
43051,6295.45,6625.05,5519.01,5950.07,8957350000,104980000000,31,20
43052,5938.25,6811.19,5844.29,6559.49,6263250000,99029000000,39,6
43053,6561.48,6764.98,6461.75,6635.75,3197110000,109434000000,33,8
43054,6634.76,7342.25,6634.76,7315.54,4200880000,110667000000,25,13
43055,7323.24,7967.38,7176.58,7871.69,5123810000,122164000000,36,10
43056,7853.57,8004.59,7561.09,7708.99,4651670000,131026000000,22,10
43057,7697.21,7884.99,7463.44,7790.15,3667190000,128425000000,41,10
43058,7766.03,8101.91,7694.1,8036.49,3149320000,129595000000,31,13
43059,8039.07,8336.860000000001,7949.36,8200.639999999999,3488450000,134167000000,30,9
43060,8205.74,8348.66,7762.71,8071.26,4277610000,136967000000,35,17
43061,8077.95,8302.26,8075.47,8253.549999999999,3633530000,134851000000,31,7
43062,8232.379999999999,8267.4,8038.77,8038.77,4225180000,137444000000,40,10
43063,8074.02,8374.16,7940.93,8253.690000000001,5058610000,134816000000,24,6
43064,8241.709999999999,8790.92,8191.15,8790.92,4342060000,137632000000,28,11
43065,8789.040000000001,9522.93,8775.59,9330.549999999999,5475580000,146789000000,29,17
43066,9352.719999999999,9818.35,9352.719999999999,9818.35,5653320000,156221000000,34,16
43067,9823.43,10125.7,9736.299999999999,10058.8,6348820000,164104000000,28,15
43068,10077.4,11517.4,9601.030000000001,9888.610000000001,11568800000,168367000000,22,12
43069,9906.790000000001,10801,9202.049999999999,10233.6,8310690000,165537000000,32,12
43070,10198.6,11046.7,9694.65,10975.6,6783120000,170436000000,38,10
43071,10978.3,11320.2,10905.1,11074.6,5138500000,183490000000,24,8
43072,11082.7,11858.7,10862,11323.2,6608310000,185258000000,13,19
43073,11315.4,11657.2,11081.8,11657.2,6132410000,189172000000,12,24
43074,11685.7,12032,11604.6,11916.7,6895260000,195389000000,4,19
43075,11923.4,14369.1,11923.4,14291.5,12656300000,199390000000,6,22
43076,14266.1,17899.7,14057.3,17899.7,17950700000,238600000000,3,24
43077,17802.9,18353.4,14336.9,16569.4,21136000000,297787000000,10,22
43078,16523.3,16783,13674.9,15178.2,13911300000,276415000000,6,26
43079,15168.4,15850.6,13226.6,15455.4,13433300000,253782000000,4,25
43080,15427.4,17513.9,15404.8,16936.8,12153900000,258147000000,5,17
43081,16919.8,17781.8,16571.6,17415.4,14603800000,283155000000,8,17
